rosbagTimestamp,seq,secs,nsecs,frame_id,xlt,ylt,zlt,xat,yat,zat,normality
1.57E+18,72,1574069790,273011778,base_link,-0.016267564,-0.04444854,-0.066382483,0,0,0,1
1.57E+18,73,1574069790,512409504,base_link,-0.011607386,-0.037715502,-0.065544687,0,0,0,1
1.57E+18,74,1574069790,752043660,base_link,-0.013189169,-0.030094827,-0.065946266,0,0,0,1
1.57E+18,75,1574069790,992592200,base_link,-0.018524051,-0.019604785,-0.067316927,0,0,0,1
1.57E+18,76,1574069791,234131396,base_link,-0.022955231,-0.005837988,-0.06787689,0,0,0,1
1.57E+18,77,1574069791,471369709,base_link,-0.021800606,-0.00819674,-0.065318853,0,0,0,1
1.57E+18,78,1574069791,713299035,base_link,-0.021581093,-0.011994107,-0.063131951,0,0,0,1
1.57E+18,79,1574069791,951876863,base_link,-0.022803569,-0.020510141,-0.061575778,0,0,0,1
1.57E+18,80,1574069792,193045727,base_link,-0.021502137,-0.031099854,-0.061383642,0,0,0,1
1.57E+18,81,1574069792,433272599,base_link,-0.021936039,-0.040025067,-0.060668778,0,0,0,1
1.57E+18,82,1574069792,674010095,base_link,-0.023241984,-0.051815063,-0.057382122,0,0,0,1
1.57E+18,83,1574069792,912179005,base_link,-0.023402205,-0.059324987,-0.055043027,0,0,0,1
1.57E+18,84,1574069793,152163309,base_link,-0.024642028,-0.066684462,-0.053747706,0,0,0,1
1.57E+18,85,1574069793,392849025,base_link,-0.021882532,-0.063979052,-0.052429609,0,0,0,1
1.57E+18,86,1574069793,642069782,base_link,-0.019440977,-0.067006432,-0.048935223,0,0,0,1
1.57E+18,87,1574069793,913261224,base_link,-0.01741216,-0.093118019,-0.046253245,0,0,0,1
1.57E+18,88,1574069794,212810935,base_link,-0.017467214,-0.122635953,-0.041408438,0,0,0,1
1.57E+18,89,1574069794,532269838,base_link,-0.015567892,-0.120365411,-0.03700288,0,0,0,1
1.57E+18,90,1574069794,793198661,base_link,-0.01212877,-0.112672046,-0.034041114,0,0,0,1
1.57E+18,91,1574069795,72660999,base_link,-0.007418808,-0.09806554,-0.031436343,0,0,0,1
1.57E+18,92,1574069795,353487221,base_link,-0.001973296,-0.080571659,-0.030163644,0,0,0,1
1.57E+18,93,1574069795,688026709,base_link,0.001173635,-0.081740722,-0.025180848,0,0,0,1
1.57E+18,94,1574069795,916562090,base_link,0.003495245,-0.091098219,-0.024009001,0,0,0,1
1.57E+18,95,1574069796,200448921,base_link,0.006246881,-0.101197697,-0.024268005,0,0,0,1
1.57E+18,96,1574069796,481953435,base_link,0.013228634,-0.129619017,-0.021724956,0,0,0,1
1.57E+18,97,1574069796,754249371,base_link,0.01925984,-0.159633681,-0.016934583,0,0,0,1
1.57E+18,98,1574069797,34535703,base_link,0.021774998,-0.188761026,-0.01464205,0,0,0,1
1.57E+18,99,1574069797,339537429,base_link,0.015467224,-0.217947006,-0.012866319,0,0,0,1
1.57E+18,100,1574069797,614636803,base_link,-0.00227758,-0.2327151,-0.007437852,0,0,0,1
1.57E+18,101,1574069797,894548650,base_link,-0.006477506,-0.23478426,-0.005750179,0,0,0,1
1.57E+18,102,1574069798,173446944,base_link,-0.00445556,-0.235061258,-0.005489481,0,0,0,1
1.57E+18,103,1574069798,434260813,base_link,0.003099888,-0.231273413,-0.007497248,0,0,0,1
1.57E+18,104,1574069798,697091925,base_link,0.022113198,-0.209690869,-0.008704582,0,0,0,1
1.57E+18,105,1574069799,2947792,base_link,0.03963989,-0.194476783,-0.010537529,0,0,0,1
1.57E+18,106,1574069799,271769656,base_link,0.058270078,-0.182771653,-0.011082947,0,0,0,1
1.57E+18,107,1574069799,557535300,base_link,0.067915753,-0.162088469,-0.014725948,0,0,0,1
1.57E+18,108,1574069799,835260472,base_link,0.075712949,-0.139845356,-0.019935058,0,0,0,1
1.57E+18,109,1574069800,133135899,base_link,0.089969464,-0.108932152,-0.025025131,0,0,0,1
1.57E+18,110,1574069800,430839940,base_link,0.096542172,-0.098173566,-0.028761236,0,0,0,1
1.57E+18,111,1574069800,696484420,base_link,0.12436945,-0.083351746,-0.028934693,0,0,0,1
1.57E+18,112,1574069800,972580309,base_link,0.132213905,-0.072634526,-0.029983915,0,0,0,1
1.57E+18,113,1574069801,294475193,base_link,0.135912821,-0.059810299,-0.030054705,0,0,0,1
1.57E+18,114,1574069801,553896042,base_link,0.137246594,-0.056997936,-0.029235827,0,0,0,1
1.57E+18,115,1574069801,832429809,base_link,0.131945938,-0.046473,-0.027261093,0,0,0,1
1.57E+18,116,1574069802,133497271,base_link,0.130269483,-0.045359951,-0.026830612,0,0,0,1
1.57E+18,117,1574069802,411895132,base_link,0.125622004,-0.032287832,-0.027028278,0,0,0,1
1.57E+18,118,1574069802,693564524,base_link,0.118190058,-0.018697752,-0.024930196,0,0,0,1
1.57E+18,119,1574069802,972103780,base_link,0.11560715,0.001826084,-0.026597541,0,0,0,1
1.57E+18,120,1574069803,234351092,base_link,0.091869794,0.01528061,-0.028491367,0,0,0,1
1.57E+18,121,1574069803,515781783,base_link,0.065289252,0.026299067,-0.03054028,0,0,0,1
1.57E+18,122,1574069803,832359977,base_link,0.063503288,0.037826158,-0.034262951,0,0,0,1
1.57E+18,123,1574069804,117601133,base_link,0.066709489,0.051414896,-0.040317956,0,0,0,1
1.57E+18,124,1574069804,388021614,base_link,0.058326397,0.05609528,-0.039979093,0,0,0,1
1.57E+18,125,1574069804,653633111,base_link,0.042638119,0.056718476,-0.038591549,0,0,0,1
1.57E+18,126,1574069804,932194123,base_link,0.034388378,0.05187656,-0.039114527,0,0,0,1
1.57E+18,127,1574069805,198153211,base_link,0.030916672,0.051511519,-0.03693695,0,0,0,1
1.57E+18,128,1574069805,481885406,base_link,0.029965864,0.061826874,-0.037276402,0,0,0,1
1.57E+18,129,1574069805,761889911,base_link,0.020353982,0.108276725,-0.018010721,0,0,0,1
1.57E+18,130,1574069806,46976418,base_link,0.062167618,0.090279147,0.09992373,0,0,0,1
1.57E+18,131,1574069806,352000527,base_link,0.049442932,0.102622516,0.100533001,0,0,0,1
1.57E+18,132,1574069806,621682728,base_link,0.093210071,0.128075451,0.20634599,0,0,0,1
1.57E+18,133,1574069806,905277903,base_link,0.08991684,0.110782713,0.1725384,0,0,0,1
1.57E+18,134,1574069807,214164888,base_link,-0.004680007,0.048980415,0.188302398,0,0,0,1
1.57E+18,135,1574069807,496929225,base_link,-0.03270711,0.050228488,0.220984474,0,0,0,1
1.57E+18,136,1574069807,762271639,base_link,-0.063466914,0.044761427,0.195593223,0,0,0,1
1.57E+18,137,1574069808,42848576,base_link,-0.074755192,0.009793825,0.194816619,0,0,0,1
1.57E+18,138,1574069808,314189572,base_link,-0.054343034,0.005054615,0.110135801,0,0,0,1
1.57E+18,139,1574069808,635983795,base_link,-0.0334576,-0.001412016,0.018977595,0,0,0,1
1.57E+18,140,1574069808,872330607,base_link,0.005189294,0.023037292,0.034445167,0,0,0,1
1.57E+18,141,1574069809,158290758,base_link,0.035571553,0.011549446,0.054424338,0,0,0,1
1.57E+18,142,1574069809,431647979,base_link,0.054732859,-0.019873761,0.022769799,0,0,0,1
1.57E+18,143,1574069809,712464305,base_link,0.006344907,-0.036039986,0.014029254,0,0,0,1
1.57E+18,144,1574069809,972440938,base_link,-0.019881587,-0.043369416,-0.002354745,0,0,0,1
1.57E+18,145,1574069810,293252347,base_link,0.013330424,-0.001244543,-0.044680953,0,0,0,1
1.57E+18,146,1574069810,590283302,base_link,0.062704921,0.01197302,-0.017557127,0,0,0,1
1.57E+18,147,1574069810,852868410,base_link,0.066604063,0.038322031,-0.066637963,0,0,0,1
1.57E+18,148,1574069811,159555660,base_link,0.10686186,0.063911423,-0.051603768,0,0,0,1
1.57E+18,149,1574069811,441366845,base_link,0.145467192,0.059113603,-0.020607334,0,0,0,1
1.57E+18,150,1574069811,687108651,base_link,0.157281861,0.062381525,-0.006686685,0,0,0,1
1.57E+18,151,1574069811,981510235,base_link,0.147657424,0.115198143,0.084714256,0,0,0,1
1.57E+18,152,1574069812,268237544,base_link,0.109876625,0.146315143,0.088280424,0,0,0,1
1.57E+18,153,1574069812,536168662,base_link,0.078731917,0.159457102,0.117513552,0,0,0,1
1.57E+18,154,1574069812,813428951,base_link,0.018162033,0.117128558,0.096858054,0,0,0,1
1.57E+18,155,1574069813,92476352,base_link,-0.029373553,0.095886342,0.114406943,0,0,0,1
1.57E+18,156,1574069813,408243567,base_link,-0.035863593,0.075376607,0.152365476,0,0,0,1
1.57E+18,157,1574069813,746904288,base_link,0.054103192,0.079539031,0.070130065,0,0,0,1
1.57E+18,158,1574069813,990451577,base_link,0.037485305,0.065278351,0.038949437,0,0,0,1
1.57E+18,159,1574069814,258337601,base_link,-0.015343803,0.060253926,0.130988032,0,0,0,1
1.57E+18,160,1574069814,531333013,base_link,-0.008663543,0.041718904,0.053972527,0,0,0,1
1.57E+18,161,1574069814,847585248,base_link,0.062866002,0.092045017,1.13E-05,0,0,0,1
1.57E+18,162,1574069815,92896987,base_link,0.031879883,0.058172066,0.022566307,0,0,0,1
1.57E+18,163,1574069815,353126808,base_link,0.008412722,0.041179564,0.053254277,0,0,0,1
1.57E+18,164,1574069815,613296167,base_link,-0.013584356,0.056876019,0.028000237,0,0,0,1
1.57E+18,165,1574069815,874039611,base_link,-0.007899692,0.046663418,-0.006265384,0,0,0,1
1.57E+18,166,1574069816,138954041,base_link,0.031883057,-0.004815327,-0.046123333,0,0,0,1
1.57E+18,167,1574069816,393352169,base_link,0.088166676,-0.054542564,-0.087737657,0,0,0,1
1.57E+18,168,1574069816,684469243,base_link,0.114449628,-0.025208617,-0.009384241,0,0,0,1
1.57E+18,169,1574069816,934240760,base_link,0.148137927,0.023382368,0.019948158,0,0,0,1
1.57E+18,170,1574069817,192146256,base_link,0.157218844,0.031804126,0.05905905,0,0,0,1
1.57E+18,171,1574069817,484094229,base_link,0.167108357,0.02248136,0.027766848,0,0,0,1
1.57E+18,172,1574069817,733147684,base_link,0.136576891,-0.090181917,-0.005756129,0,0,0,1
1.57E+18,173,1574069817,989621990,base_link,0.195051774,-0.177341327,-0.032832824,0,0,0,1
1.57E+18,174,1574069818,255644223,base_link,0.126000881,-0.122477584,-0.047466528,0,0,0,1
1.57E+18,175,1574069818,536377750,base_link,0.041277744,-0.032150958,0.000814026,0,0,0,1
1.57E+18,176,1574069818,804412453,base_link,-0.012991785,-0.009788046,-0.014509974,0,0,0,1
1.57E+18,177,1574069819,56717571,base_link,-0.057530418,-0.023875905,-0.013064291,0,0,0,1
1.57E+18,178,1574069819,313014520,base_link,-0.016024934,-0.069884993,-0.021858452,0,0,0,1
1.57E+18,179,1574069819,614795094,base_link,0.038913187,-0.171442047,-0.041919149,0,0,0,1
1.57E+18,180,1574069819,901318034,base_link,0.079659924,-0.278310895,-0.002876103,0,0,0,1
1.57E+18,181,1574069820,161256933,base_link,0.051371399,-0.261228263,-0.013898614,0,0,0,1
1.57E+18,182,1574069820,434092829,base_link,0.038530204,-0.11933019,-0.054828081,0,0,0,1
1.57E+18,183,1574069820,689277926,base_link,-0.008700977,-0.075227909,-0.041701589,0,0,0,1
1.57E+18,184,1574069820,940082979,base_link,-0.02318278,-0.147653997,-0.026458286,0,0,0,1
1.57E+18,185,1574069821,199717310,base_link,0.022571508,-0.277049989,-0.059427716,0,0,0,1
1.57E+18,186,1574069821,460380897,base_link,0.008896208,-0.339982092,-0.036024693,0,0,0,1
1.57E+18,187,1574069821,718109519,base_link,-0.0295514,-0.253978431,-0.037157658,0,0,0,1
1.57E+18,188,1574069821,976927605,base_link,-0.064486474,-0.141621664,-0.069183126,0,0,0,1
1.57E+18,189,1574069822,284769382,base_link,-0.074663877,-0.142630294,-0.06632407,0,0,0,1
1.57E+18,190,1574069822,559976032,base_link,-0.089961126,-0.204171211,-0.035412788,0,0,0,1
1.57E+18,191,1574069822,813480380,base_link,-0.121072307,-0.201904476,-0.052087694,0,0,0,1
1.57E+18,192,1574069823,54298072,base_link,-0.161280096,-0.113401279,-0.074106671,0,0,0,1
1.57E+18,193,1574069823,320027086,base_link,-0.185429037,0.018331666,-0.060670607,0,0,0,1
1.57E+18,194,1574069823,597071923,base_link,-0.222892642,0.077317692,-0.063391738,0,0,0,1
1.57E+18,195,1574069823,853009802,base_link,-0.21066007,0.102920428,-0.085313849,0,0,0,1
1.57E+18,196,1574069824,121089468,base_link,-0.225003675,0.143914923,-0.086760975,0,0,0,1
1.57E+18,197,1574069824,374348085,base_link,-0.208872452,0.156938702,-0.112425394,0,0,0,1
1.57E+18,198,1574069824,633616508,base_link,-0.140170857,0.139513373,-0.096443795,0,0,0,1
1.57E+18,199,1574069824,927977515,base_link,-0.111310773,0.096236371,-0.098435171,0,0,0,1
1.57E+18,200,1574069825,171535755,base_link,-0.084775582,0.064066239,-0.117046572,0,0,0,1
1.57E+18,201,1574069825,463481036,base_link,-0.069133945,0.043671593,-0.115872197,0,0,0,1
1.57E+18,202,1574069825,711777548,base_link,-0.063866377,0.080023132,-0.136460721,0,0,0,1
1.57E+18,203,1574069825,975693693,base_link,-0.016750831,0.11319267,-0.142561212,0,0,0,1
1.57E+18,204,1574069826,232083937,base_link,-0.013513451,0.160292253,-0.123736471,0,0,0,1
1.57E+18,205,1574069826,493148096,base_link,0.008681722,0.122255817,-0.158019409,0,0,0,1
1.57E+18,206,1574069826,760723176,base_link,0.00946291,0.060989376,-0.149069861,0,0,0,1
1.57E+18,207,1574069827,36651709,base_link,0.051435791,0.016185574,-0.153307989,0,0,0,1
1.57E+18,208,1574069827,339117193,base_link,0.130236119,0.023932612,-0.164826155,0,0,0,1
1.57E+18,209,1574069827,564033583,base_link,0.127512276,-0.004837812,-0.169242725,0,0,0,1
1.57E+18,210,1574069827,811905957,base_link,0.107182838,-0.006467814,-0.190021634,0,0,0,1
1.57E+18,211,1574069828,77034059,base_link,0.067742467,-0.005337696,-0.176846042,0,0,0,1
1.57E+18,212,1574069828,368538569,base_link,0.022803739,0.00507044,-0.191026255,0,0,0,1
1.57E+18,213,1574069828,630902471,base_link,0.01455329,0.008642565,-0.224821821,0,0,0,1
1.57E+18,214,1574069828,871701761,base_link,0.020313041,0.006225737,-0.232774392,0,0,0,1
1.57E+18,215,1574069829,132671760,base_link,0.02935729,-0.009340913,-0.241520733,0,0,0,1
1.57E+18,216,1574069829,394565903,base_link,0.123911999,0.045421984,-0.246731684,0,0,0,1
1.57E+18,217,1574069829,653081898,base_link,0.280361712,0.076314591,-0.27493158,0,0,0,1
1.57E+18,218,1574069829,914314180,base_link,0.393145442,0.054538336,-0.298162699,0,0,0,1
1.57E+18,219,1574069830,202061692,base_link,0.374607593,0.036825672,-0.249022573,0,0,0,1
1.57E+18,220,1574069830,470537908,base_link,0.285868078,0.058953356,-0.260982186,0,0,0,1
1.57E+18,221,1574069830,733065920,base_link,0.173089683,0.130511597,-0.238495961,0,0,0,1
1.57E+18,222,1574069831,1377305,base_link,0.073794708,0.12747179,-0.220613196,0,0,0,1
1.57E+18,223,1574069831,288825264,base_link,0.078103058,0.134769931,-0.244670212,0,0,0,1
1.57E+18,224,1574069831,535082135,base_link,0.055320412,0.119974881,-0.230237424,0,0,0,1
1.57E+18,225,1574069831,819557769,base_link,0.034434464,0.096922509,-0.225610897,0,0,0,1
1.57E+18,226,1574069832,104670174,base_link,0.009598965,0.059559517,-0.19917275,0,0,0,1
1.57E+18,227,1574069832,374095998,base_link,0.022720514,0.032373596,-0.200764447,0,0,0,1
1.57E+18,228,1574069832,655969406,base_link,0.076919779,0.012130524,-0.181956261,0,0,0,1
1.57E+18,229,1574069832,889735024,base_link,0.109443508,-0.013504231,-0.191010669,0,0,0,1
1.57E+18,230,1574069833,154857571,base_link,0.065236941,-0.023628417,-0.178326085,0,0,0,1
1.57E+18,231,1574069833,421551368,base_link,0.029999452,0.014255329,-0.170935214,0,0,0,1
1.57E+18,232,1574069833,701539171,base_link,-0.029002912,0.049219359,-0.169084594,0,0,0,1
1.57E+18,233,1574069833,964424948,base_link,-0.06162731,0.06217359,-0.187971517,0,0,0,1
1.57E+18,234,1574069834,260295561,base_link,-0.087594151,0.046582364,-0.185265005,0,0,0,1
1.57E+18,235,1574069834,518781879,base_link,-0.079846777,0.038056422,-0.188524827,0,0,0,1
1.57E+18,236,1574069834,810337338,base_link,-0.079206653,0.044973172,-0.183644146,0,0,0,1
1.57E+18,237,1574069835,26853444,base_link,-0.078181364,0.045066308,-0.180500358,0,0,0,1
1.57E+18,238,1574069835,275952504,base_link,-0.065749831,0.044289373,-0.177366838,0,0,0,1
1.57E+18,239,1574069835,536954831,base_link,-0.081549034,0.043520436,-0.187467277,0,0,0,1
1.57E+18,240,1574069835,795930325,base_link,-0.12050958,0.05828413,-0.181238174,0,0,0,1
1.57E+18,241,1574069836,74971971,base_link,-0.121813968,0.073561721,-0.185111612,0,0,0,1
1.57E+18,242,1574069836,321061366,base_link,-0.105883673,0.070044853,-0.1662018,0,0,0,1
1.57E+18,243,1574069836,575415396,base_link,-0.079148874,0.062216911,-0.157648742,0,0,0,1
1.57E+18,244,1574069836,836486655,base_link,-0.050774265,0.051427454,-0.15262115,0,0,0,1
1.57E+18,245,1574069837,129429304,base_link,-0.062584415,0.030872516,-0.156378031,0,0,0,1
1.57E+18,246,1574069837,422346560,base_link,-0.058505286,0.028488455,-0.176842272,0,0,0,1
1.57E+18,247,1574069837,654778168,base_link,-0.076964177,0.018749382,-0.156840444,0,0,0,1
1.57E+18,248,1574069837,912511487,base_link,-0.104910217,0.004280972,-0.166500539,0,0,0,1
1.57E+18,249,1574069838,157027551,base_link,-0.102913953,-0.024017805,-0.156782165,0,0,0,1
1.57E+18,250,1574069838,413315900,base_link,-0.117906764,-0.030570794,-0.1535552,0,0,0,1
1.57E+18,251,1574069838,679178999,base_link,-0.11342559,-0.035852928,-0.146992311,0,0,0,1
1.57E+18,252,1574069838,941965183,base_link,-0.094884686,-0.037275635,-0.135513142,0,0,0,1
1.57E+18,253,1574069839,199619498,base_link,-0.070127495,-0.034540866,-0.154221445,0,0,0,1
1.57E+18,254,1574069839,451923609,base_link,-0.054215703,-0.02776831,-0.159329489,0,0,0,1
1.57E+18,255,1574069839,719913049,base_link,-0.08270812,-0.01986976,-0.153683051,0,0,0,1
1.57E+18,256,1574069840,3859610,base_link,-0.097969189,0.013286836,-0.139321432,0,0,0,1
1.57E+18,257,1574069840,296456000,base_link,-0.079123884,0.054879174,-0.160841003,0,0,0,1
1.57E+18,258,1574069840,565308491,base_link,-0.074603364,0.077288359,-0.164184228,0,0,0,1
1.57E+18,259,1574069840,830624347,base_link,-0.067425966,0.07400655,-0.16709967,0,0,0,1
1.57E+18,260,1574069841,91044963,base_link,-0.103288487,0.077978551,-0.142308265,0,0,0,1
1.57E+18,261,1574069841,353297527,base_link,-0.096853167,0.126512587,-0.166781828,0,0,0,1
1.57E+18,262,1574069841,619275932,base_link,-0.101596601,0.082858294,-0.182263568,0,0,0,1
1.57E+18,263,1574069841,876543966,base_link,-0.129546374,0.050216373,-0.19525741,0,0,0,1
1.57E+18,264,1574069842,135997510,base_link,-0.167542651,0.053866535,-0.190088719,0,0,0,1
1.57E+18,265,1574069842,405847413,base_link,-0.127288446,0.047980744,-0.182643577,0,0,0,1
1.57E+18,266,1574069842,685541672,base_link,-0.079750866,0.021862892,-0.203938529,0,0,0,1
1.57E+18,267,1574069842,990993243,base_link,-0.102637284,-0.03308532,-0.168965697,0,0,0,1
1.57E+18,268,1574069843,233776993,base_link,-0.058408625,0.002634899,-0.217612192,0,0,0,1
1.57E+18,269,1574069843,512199728,base_link,-0.079025991,0.011130053,-0.207369834,0,0,0,1
1.57E+18,270,1574069843,793159034,base_link,-0.074596301,0.016754398,-0.202038914,0,0,0,1
1.57E+18,271,1574069844,67507771,base_link,-0.093276702,0.007464434,-0.217444509,0,0,0,1
1.57E+18,272,1574069844,315241792,base_link,-0.077619925,0.017968649,-0.274269611,0,0,0,1
1.57E+18,273,1574069844,648631843,base_link,-0.102779068,0.024347665,-0.307230085,0,0,0,1
1.57E+18,274,1574069844,848116241,base_link,-0.130186424,0.034140106,-0.373475432,0,0,0,1
1.57E+18,275,1574069845,101340742,base_link,-0.093169928,0.061472334,-0.498633355,0,0,0,1
1.57E+18,276,1574069845,357138978,base_link,-0.04120056,0.082958467,-0.584526777,0,0,0,1
1.57E+18,277,1574069845,613611099,base_link,-0.089557707,0.086686261,-0.630023956,0,0,0,1
1.57E+18,278,1574069845,928056262,base_link,-0.016692853,0.093710974,-0.551856935,0,0,0,1
1.57E+18,279,1574069846,180115501,base_link,-0.023413308,0.080770627,-0.499534458,0,0,0,1
1.57E+18,280,1574069846,439260010,base_link,-0.034635335,0.069380552,-0.363888085,0,0,0,1
1.57E+18,281,1574069846,672991478,base_link,-0.038967218,0.062779218,-0.301136404,0,0,0,1
1.57E+18,282,1574069846,913740630,base_link,-0.065591656,0.066522032,-0.374672294,0,0,0,1
1.57E+18,283,1574069847,153393838,base_link,-0.075852364,0.071097553,-0.517358243,0,0,0,1
1.57E+18,284,1574069847,393067157,base_link,-0.047723431,0.072075129,-0.600765467,0,0,0,1
1.57E+18,285,1574069847,633588653,base_link,-0.060870945,0.09044452,-0.556469917,0,0,0,1
1.57E+18,286,1574069847,873742931,base_link,-0.059692178,0.102313265,-0.524158001,0,0,0,1
1.57E+18,287,1574069848,112791578,base_link,-0.107083485,0.090407431,-0.524759471,0,0,0,1
1.57E+18,288,1574069848,353450077,base_link,-0.108792491,0.03473758,-0.4899683,0,0,0,1
1.57E+18,289,1574069848,591901181,base_link,-0.099578559,0.040616091,-0.392498046,0,0,0,1
1.57E+18,290,1574069848,833336075,base_link,-0.03260586,0.091082275,-0.284163952,0,0,0,1
1.57E+18,291,1574069849,73187423,base_link,0.043765966,0.101250961,-0.21901688,0,0,0,1
1.57E+18,292,1574069849,313544867,base_link,0.044385236,0.2075831,-0.17177321,0,0,0,1
1.57E+18,293,1574069849,552726386,base_link,0.065262578,0.233174726,-0.151791483,0,0,0,1
1.57E+18,294,1574069849,791579267,base_link,0.08712662,0.247782111,-0.142311051,0,0,0,1
1.57E+18,295,1574069850,35132873,base_link,0.109085806,0.234334648,-0.130890921,0,0,0,1
1.57E+18,296,1574069850,273332772,base_link,0.13945502,0.205152601,-0.121341445,0,0,0,1
1.57E+18,297,1574069850,512489918,base_link,0.159638613,0.190487951,-0.114377476,0,0,0,1
1.57E+18,298,1574069850,753554516,base_link,0.177331656,0.180511519,-0.106306255,0,0,0,1
1.57E+18,299,1574069850,992670680,base_link,0.181782618,0.179983258,-0.099688075,0,0,0,1
1.57E+18,300,1574069851,231336429,base_link,0.181444615,0.188428491,-0.090967432,0,0,0,1
1.57E+18,301,1574069851,472916340,base_link,0.182723165,0.187791958,-0.083657786,0,0,0,1
1.57E+18,302,1574069851,713373496,base_link,0.17548345,0.17452243,-0.077689596,0,0,0,1
1.57E+18,303,1574069851,953084156,base_link,0.172311261,0.164915323,-0.072248548,0,0,0,1
1.57E+18,304,1574069852,192878630,base_link,0.1733381,0.153846711,-0.069047347,0,0,0,1
1.57E+18,305,1574069852,433333740,base_link,0.180959687,0.148674831,-0.064814642,0,0,0,1
1.57E+18,306,1574069852,672783240,base_link,0.174912557,0.137833416,-0.060408063,0,0,0,1
1.57E+18,307,1574069852,911852866,base_link,0.172012761,0.127849758,-0.0604406,0,0,0,1
1.57E+18,308,1574069853,153347393,base_link,0.16902864,0.121579058,-0.059872314,0,0,0,1
1.57E+18,309,1574069853,393347741,base_link,0.156123564,0.117810778,-0.057975926,0,0,0,1
1.57E+18,310,1574069853,632033236,base_link,0.144262433,0.116187818,-0.057324193,0,0,0,1
1.57E+18,311,1574069853,873532867,base_link,0.133772641,0.12399473,-0.05812224,0,0,0,1
1.57E+18,312,1574069854,112349770,base_link,0.116344675,0.126843378,-0.059063114,0,0,0,1
1.57E+18,313,1574069854,353485294,base_link,0.099041902,0.117555834,-0.059764244,0,0,0,1
1.57E+18,314,1574069854,591746533,base_link,0.082134649,0.106109127,-0.060246825,0,0,0,1
1.57E+18,315,1574069854,832421786,base_link,0.067050003,0.103241228,-0.061116789,0,0,0,1
1.57E+18,316,1574069855,72904008,base_link,0.057319768,0.102892362,-0.061458811,0,0,0,1
1.57E+18,317,1574069855,313631067,base_link,0.040313117,0.100871839,-0.062882803,0,0,0,1
1.57E+18,318,1574069855,553401504,base_link,0.029992731,0.093318969,-0.065632597,0,0,0,1
1.57E+18,319,1574069855,792790138,base_link,0.02384772,0.077212363,-0.067536779,0,0,0,1
1.57E+18,320,1574069856,32345831,base_link,0.024467897,0.063186415,-0.072357081,0,0,0,1
1.57E+18,321,1574069856,273139246,base_link,0.028682817,0.043339089,-0.077855527,0,0,0,1
1.57E+18,322,1574069856,512753631,base_link,0.024306618,0.023902774,-0.082439408,0,0,0,1
1.57E+18,323,1574069856,758763204,base_link,0.012540057,0.002017932,-0.085634932,0,0,0,1
1.57E+18,324,1574069856,992060218,base_link,0.001487271,-0.015492276,-0.091442287,0,0,0,1
1.57E+18,325,1574069857,233632788,base_link,-0.001421883,-0.018756408,-0.097759001,0,0,0,1
1.57E+18,326,1574069857,472324454,base_link,-0.002881772,-0.010123007,-0.10046079,0,0,0,1
1.57E+18,327,1574069857,713030713,base_link,-0.013280881,-0.004484044,-0.10388837,0,0,0,1
1.57E+18,328,1574069857,952514969,base_link,-0.022280876,0.002458397,-0.106079787,0,0,0,1
1.57E+18,329,1574069858,193093870,base_link,-0.023230201,0.005788848,-0.109579779,0,0,0,1
1.57E+18,330,1574069858,432721040,base_link,-0.022654986,0.00568138,-0.112203173,0,0,0,1
1.57E+18,331,1574069858,672606091,base_link,-0.025324048,0.007503306,-0.11252474,0,0,0,1
